area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa (R$),rent amount (R$),property tax (R$),fire insurance (R$),total (R$),city_pos_0,city_pos_1,city_pos_2,city_pos_3,city_pos_4
999,5,7,4,0,0,0,100,15000,459,226,15790,0,0,0,0,1
274,6,6,2,0,1,0,0,9000,671,148,9819,1,0,0,0,0
210,4,4,2,1,0,0,1500,4200,283,56,6039,1,0,0,0,0
400,4,5,4,0,1,0,3413,11000,2028,166,16610,0,0,0,0,1
110,3,2,1,7,1,0,1200,1200,350,16,2766,0,0,0,0,1
160,3,2,2,0,0,0,0,3500,250,53,3803,0,0,0,0,1
95,3,2,2,3,1,0,1200,5800,430,75,7505,0,0,0,1,0
38,1,1,0,16,0,0,188,2001,0,26,2215,0,0,0,0,1
220,4,3,3,20,1,1,2080,5500,1092,70,8742,0,0,0,0,1
396,4,5,6,0,1,0,0,10000,250,164,10410,1,0,0,0,0
360,4,7,5,2,1,0,3900,3990,2505,51,10450,0,0,0,0,1
25,1,1,0,4,1,1,659,1910,0,25,2594,0,0,0,1,0
120,3,2,8,0,1,0,0,3000,386,46,3432,0,0,0,0,1
556,6,7,4,0,1,0,0,7500,1084,113,8697,0,0,0,0,1
100,3,1,1,0,1,0,0,1970,92,33,2095,1,0,0,0,0
55,2,1,1,2,1,0,235,700,0,9,944,0,1,0,0,0
60,2,1,0,1,0,0,500,2000,57,26,2583,0,0,0,1,0
70,3,1,2,1,0,1,882,3200,140,41,4263,0,0,0,0,1
52,2,1,1,7,1,0,616,1200,65,16,1897,0,0,0,0,1
110,3,2,1,4,0,0,788,2500,140,33,3461,0,0,0,1,0
53,2,1,1,8,1,0,571,1800,22,23,2416,0,0,0,0,1
188,1,3,2,10,0,0,1180,8000,550,102,9832,0,0,0,0,1
121,3,2,1,10,1,0,800,1900,200,28,2928,0,0,1,0,0
80,1,1,1,0,0,0,0,1300,84,20,1404,0,0,0,0,1
160,4,2,2,3,1,0,700,2700,305,36,3741,1,0,0,0,0
70,2,1,0,0,1,0,0,1350,0,21,1371,0,0,0,0,1
53,2,2,1,0,1,1,443,1900,54,25,2422,0,1,0,0,0
320,3,6,3,9,1,0,2000,6490,900,84,9474,0,0,0,1,0
96,2,2,2,7,1,1,1320,7500,434,97,9351,0,0,0,1,0
35,1,1,1,7,1,0,430,2100,0,27,2557,0,0,0,0,1
375,4,5,0,0,1,0,1200,10000,825,151,12180,0,1,0,0,0
60,2,1,0,0,1,0,0,1700,245,26,1971,0,0,0,0,1
100,7,2,1,0,1,0,0,2800,28,46,2874,1,0,0,0,0
82,2,1,0,0,1,1,0,4950,59,76,5085,0,0,0,1,0
57,1,1,0,9,1,1,300,6000,17,77,6394,0,0,0,0,1
485,5,6,6,23,1,0,5709,13000,2495,165,21370,0,0,0,0,1
61,1,2,1,14,0,0,444,1930,87,25,2486,0,0,0,0,1
28,1,1,0,8,1,0,453,1009,0,7,1469,0,0,0,1,0
130,3,2,1,8,0,1,1200,7500,417,96,9213,0,0,0,0,1
119,3,1,0,3,1,0,560,2100,84,31,2775,0,0,1,0,0
123,3,1,1,6,0,0,2000,3800,348,49,6197,0,0,0,0,1
96,2,1,1,3,1,1,671,1800,52,23,2546,0,1,0,0,0
120,3,2,2,4,1,0,1950,5500,250,71,7771,0,0,0,1,0
89,3,1,1,7,1,0,1100,2000,90,26,3216,0,0,0,1,0
190,3,3,2,10,0,0,2800,9000,888,115,12800,0,0,0,0,1
402,4,4,4,0,1,1,0,7500,483,123,8106,1,0,0,0,0
40,1,1,0,1,1,0,379,1180,0,16,1575,0,0,0,1,0
210,4,3,3,11,1,0,1250,4000,750,51,6051,0,0,0,0,1
77,2,2,1,8,1,0,840,3170,34,41,4085,0,0,0,0,1
65,3,1,1,3,0,0,245,900,69,12,1226,1,0,0,0,0
160,3,4,3,0,1,0,0,2770,475,42,3287,0,0,0,0,1
80,2,3,1,15,1,1,602,3100,240,40,3982,0,0,0,1,0
110,3,2,0,3,0,1,370,2070,100,31,2571,0,0,1,0,0
132,3,2,2,9,1,1,1000,3350,167,49,4566,0,0,1,0,0
90,3,2,2,2,1,0,650,3500,325,47,4522,1,0,0,0,0
50,2,1,1,2,1,0,100,1540,0,23,1663,0,0,1,0,0
55,3,1,1,7,1,1,600,1800,121,23,2544,0,0,0,0,1
40,1,1,0,6,1,0,600,3480,142,45,4267,0,0,0,0,1
38,2,2,1,10,1,0,1450,3200,200,42,4892,0,0,0,1,0
50,2,1,1,0,1,0,510,1100,50,14,1674,0,0,0,0,1
136,3,3,1,9,1,0,1530,7500,290,96,9416,0,0,0,0,1
140,3,2,2,4,1,0,1450,2700,169,35,4354,0,0,0,1,0
150,4,2,2,2,1,0,2900,9000,834,116,12850,0,0,0,1,0
65,2,2,1,4,1,0,255,1400,81,19,1755,1,0,0,0,0
41,3,2,1,1,0,1,0,6500,0,83,6583,0,0,0,0,1
180,3,3,1,0,1,1,1785,6000,294,77,8156,0,0,0,0,1
425,4,4,0,0,1,0,0,15000,750,267,16020,0,0,1,0,0
70,2,1,1,3,1,1,450,1800,63,27,2340,0,0,1,0,0
460,6,6,4,0,1,0,0,6500,109,98,6707,0,0,0,0,1
70,2,2,1,11,0,1,2800,6000,835,78,9713,0,0,0,1,0
25,1,1,0,23,1,0,432,2200,45,28,2705,0,0,0,0,1
274,4,5,6,0,1,0,0,11000,767,166,11930,0,0,0,0,1
42,1,1,2,6,1,1,595,3380,0,43,4018,0,0,0,0,1
64,2,1,1,4,1,0,600,980,34,15,1629,0,0,1,0,0
31,1,1,0,5,1,0,400,1350,67,18,1835,0,0,0,1,0
74,2,1,0,2,1,0,589,2850,0,37,3476,0,0,0,0,1
110,2,3,3,1,0,0,1600,1890,0,24,3514,0,0,0,0,1
91,2,3,1,9,1,1,853,2350,221,32,3456,1,0,0,0,0
85,2,3,1,4,1,0,350,3000,125,44,3519,0,0,1,0,0
42,1,1,1,13,0,0,704,3000,192,39,3935,0,0,0,0,1
359,3,4,2,3,1,0,2300,7000,292,103,9695,0,0,1,0,0
89,2,1,0,4,0,0,340,1190,0,18,1548,0,0,1,0,0
50,1,1,0,0,0,0,0,750,0,12,762,0,0,0,0,1
43,1,1,0,4,1,0,300,1600,17,21,1938,0,0,0,0,1
40,1,1,1,4,0,1,620,5000,184,64,5868,0,0,0,0,1
42,1,1,1,13,1,0,470,1750,75,23,2318,0,1,0,0,0
143,3,2,1,0,1,0,750,2058,84,27,2919,0,0,0,1,0
140,3,1,1,11,1,1,1000,4445,166,65,5676,0,0,1,0,0
60,1,1,1,3,1,0,252,750,9,10,1021,0,0,0,0,1
121,1,1,0,1,1,0,2000,6800,300,88,9188,0,0,0,1,0
148,3,2,2,3,1,1,2200,3990,167,59,6416,0,0,1,0,0
130,4,3,0,2,1,1,750,9900,141,128,10920,0,0,0,1,0
85,3,2,1,17,1,0,1100,4170,225,54,5549,0,0,0,1,0
40,1,1,0,0,0,0,0,900,25,14,939,0,0,0,0,1
53,2,1,1,4,1,1,365,1239,0,16,1620,0,0,0,1,0
80,3,2,2,4,1,0,690,2650,92,34,3466,0,0,0,0,1
77,3,3,2,0,1,0,223,2400,70,37,2730,0,0,0,0,1
103,3,2,2,4,1,1,1100,7550,209,96,8955,0,0,0,0,1
78,2,2,0,7,1,0,450,1500,167,22,2139,0,0,1,0,0
158,3,4,2,2,1,0,1361,2750,142,35,4288,0,0,0,0,1
300,4,4,3,0,1,0,2150,13100,1500,166,16920,0,0,0,0,1
65,2,1,1,16,1,0,560,1000,125,13,1698,0,0,0,1,0
58,2,2,1,6,0,0,520,2055,0,27,2602,0,0,0,0,1
250,3,4,0,6,1,0,3500,5000,1334,64,9898,0,0,0,0,1
440,4,4,4,11,1,1,4985,10200,2849,130,18160,0,0,0,0,1
39,1,1,1,12,1,0,500,2200,50,33,2783,0,0,1,0,0
45,2,2,0,0,0,0,0,1300,0,24,1324,0,0,1,0,0
200,4,3,3,7,1,1,1350,7900,700,106,10060,1,0,0,0,0
40,1,1,0,2,1,1,180,1250,6,19,1455,0,0,1,0,0
75,2,1,1,4,1,0,380,849,71,12,1312,1,0,0,0,0
85,2,2,1,4,1,0,675,1310,79,17,2081,0,1,0,0,0
57,2,1,1,3,1,0,430,1000,43,13,1486,0,0,0,1,0
60,3,1,0,1,0,0,565,1950,109,25,2649,0,0,0,0,1
46,2,1,1,5,1,0,380,850,18,11,1259,0,1,0,0,0
57,2,2,1,4,1,0,180,1460,125,20,1785,1,0,0,0,0
102,3,2,2,5,1,0,1250,4200,250,54,5754,0,0,0,0,1
61,2,2,1,5,1,0,650,2300,21,30,3001,0,0,0,0,1
29,1,1,0,12,1,1,580,1770,83,23,2456,0,0,0,1,0
280,3,3,2,0,1,0,0,8000,600,121,8721,0,0,0,0,1
210,3,3,4,1,1,0,3100,6500,1400,83,11080,0,0,0,0,1
130,3,3,3,0,1,0,0,4000,146,61,4207,0,0,0,0,1
45,1,1,0,11,1,0,750,900,658,14,2322,0,0,1,0,0
45,1,1,1,6,1,0,757,2900,9,39,3705,1,0,0,0,0
40,1,1,0,8,1,1,450,2000,50,26,2526,0,0,0,1,0
175,1,1,2,0,1,0,0,1600,167,25,1792,0,0,0,0,1
750,4,5,8,0,1,0,0,15000,4338,226,19560,0,0,0,0,1
60,2,3,2,5,0,0,730,1200,182,16,2128,0,0,0,0,1
86,2,1,1,11,0,0,1105,3800,155,49,5109,0,0,0,0,1
75,2,2,2,6,1,0,556,2200,95,33,2884,0,0,1,0,0
281,4,3,4,0,1,1,0,4950,442,88,5480,0,0,1,0,0
70,2,2,1,2,1,0,400,2200,92,33,2725,0,0,1,0,0
280,3,3,2,2,1,1,6500,8000,1680,104,16280,0,0,0,1,0
30,1,1,0,2,1,0,0,1850,0,24,1874,0,0,0,0,1
100,2,2,1,11,1,0,0,2000,0,26,2026,0,1,0,0,0
271,3,2,2,0,1,0,0,4800,646,73,5519,0,0,0,0,1
123,3,3,2,3,0,1,1527,3400,334,44,5305,0,0,0,0,1
59,2,2,0,10,1,1,380,3900,143,50,4473,0,0,0,0,1
130,2,3,3,0,1,0,0,1830,0,28,1858,0,0,0,0,1
58,1,1,1,2,1,0,273,1200,27,18,1518,0,0,1,0,0
42,1,1,1,9,1,0,500,2325,128,30,2983,0,0,0,0,1
168,3,2,4,0,0,0,600,3500,317,53,4470,0,0,0,0,1
430,4,7,6,0,1,0,0,7990,300,121,8411,0,0,0,0,1
90,3,2,1,17,1,0,830,980,120,13,1943,0,0,0,1,0
36,1,1,0,8,1,1,450,2000,0,26,2476,0,0,0,1,0
45,1,1,1,5,1,1,1050,2700,196,35,3981,0,0,0,1,0
73,3,1,1,3,1,0,707,1400,121,19,2247,1,0,0,0,0
38,1,1,0,2,0,0,60,950,0,13,1023,0,0,0,0,1
95,3,2,1,7,1,0,850,2300,0,30,3180,0,0,0,0,1
60,1,1,1,1,1,1,665,1700,37,22,2424,0,1,0,0,0
60,2,1,1,6,0,0,200,2000,66,27,2293,1,0,0,0,0
44,1,1,1,1,0,1,590,2000,29,26,2645,0,0,0,0,1
39,1,1,1,1,0,1,185,900,27,14,1126,0,0,1,0,0
30,1,1,0,2,0,0,70,1100,9,14,1193,0,1,0,0,0
250,3,3,2,0,0,0,0,3700,459,56,4215,0,0,0,0,1
170,3,3,3,0,1,0,0,3500,209,53,3762,0,0,0,0,1
65,2,1,0,0,1,0,0,1800,167,28,1995,0,0,0,0,1
320,3,3,4,0,1,0,1700,4320,142,65,6227,0,0,0,0,1
60,2,1,3,0,1,0,0,2200,188,34,2422,0,0,0,0,1
100,3,1,0,3,1,1,250,1870,59,28,2207,0,0,1,0,0
100,2,2,2,0,1,0,1750,2800,450,36,5036,0,0,0,0,1
45,2,1,0,2,1,0,60,900,42,12,1014,0,0,0,0,1
270,5,7,2,0,1,0,0,3978,89,60,4127,0,0,0,0,1
90,3,2,1,10,0,1,1500,3500,350,46,5396,0,0,0,1,0
51,2,1,2,13,0,0,457,1850,56,24,2387,0,1,0,0,0
72,2,2,1,1,1,0,0,1760,30,23,1813,0,0,0,0,1
45,1,1,1,2,0,1,50,2000,50,26,2126,0,0,0,1,0
60,2,1,0,3,1,0,170,1090,25,16,1301,0,0,1,0,0
213,3,3,2,1,0,0,3200,6500,475,83,10260,0,0,0,0,1
74,3,1,1,4,1,0,308,814,49,11,1182,0,1,0,0,0
120,3,1,1,0,1,0,0,2625,0,26,2651,0,0,0,0,1
45,1,1,0,2,1,0,340,1900,13,25,2278,0,0,0,1,0
59,2,2,1,2,1,0,759,3478,75,14,4326,0,0,0,0,1
35,1,1,0,5,0,1,600,4500,67,58,5225,0,0,0,1,0
253,4,5,3,16,1,0,2100,4100,0,52,6252,0,0,0,0,1
78,3,2,1,6,1,0,645,1600,67,21,2333,0,1,0,0,0
200,4,3,3,10,0,0,2012,5000,547,67,7626,1,0,0,0,0
128,3,3,2,10,1,0,2600,3800,605,49,7054,0,0,0,0,1
200,5,2,5,0,1,0,0,4000,148,54,4202,1,0,0,0,0
60,2,2,1,17,1,0,440,1250,38,16,1744,0,0,0,0,1
244,3,4,2,7,1,1,3500,12000,648,153,16300,0,0,0,0,1
120,2,1,1,0,0,0,0,3000,280,46,3326,0,0,0,0,1
145,4,3,2,8,1,0,1800,5700,292,73,7865,0,1,0,0,0
120,3,2,1,7,1,0,1400,4675,200,60,6335,0,0,0,0,1
34,1,1,0,4,1,0,430,650,70,9,1159,0,1,0,0,0
90,2,1,2,4,1,0,1100,2000,0,26,3126,0,0,0,0,1
76,2,1,0,1,1,0,300,700,100,9,1109,0,1,0,0,0
69,3,2,1,8,1,0,670,2000,6,26,2702,0,0,0,0,1
150,3,2,0,0,1,0,0,2500,150,38,2688,0,0,0,0,1
101,2,2,1,12,1,0,582,1700,0,22,2304,0,0,0,0,1
225,3,3,2,5,1,0,2560,10800,670,137,14170,0,0,0,0,1
220,4,4,4,8,1,0,2058,4500,540,58,7156,0,0,0,0,1
79,2,1,0,10,1,0,400,1880,67,28,2375,0,0,1,0,0
25,1,1,0,0,1,0,0,1200,25,19,1244,0,0,0,0,1
277,3,5,4,0,1,0,2580,9000,771,136,12490,0,0,0,0,1
282,4,4,3,19,1,1,3100,10000,1334,127,14560,0,0,0,0,1
200,4,5,3,1,0,0,2800,5500,997,70,9367,0,0,0,0,1
45,1,1,2,5,1,0,800,2300,9,34,3143,0,0,1,0,0
280,4,4,3,17,1,1,2400,6553,0,84,9037,0,0,0,0,1
155,4,3,2,16,1,0,1050,3500,459,45,5054,0,0,0,0,1
44,1,1,1,9,1,1,398,1900,19,25,2342,0,0,0,0,1
312,4,5,4,9,1,0,1067,8000,890,107,10060,1,0,0,0,0
64,2,1,1,5,1,1,741,1850,75,24,2690,0,0,0,0,1
150,2,2,3,2,0,1,4085,8000,570,102,12760,0,0,0,0,1
65,2,1,0,0,1,0,0,1300,70,17,1387,0,0,0,0,1
40,1,1,0,9,1,1,550,1980,84,26,2640,0,0,0,1,0
50,1,1,0,12,1,1,501,1800,0,23,2324,0,0,0,0,1
120,3,3,2,0,1,0,0,2320,125,39,2484,1,0,0,0,0
95,3,1,0,2,1,0,528,3000,140,39,3707,0,0,0,1,0
25,1,1,2,6,0,1,540,1650,42,22,2254,0,0,0,1,0
202,4,3,4,5,1,0,4308,12000,1896,153,18360,0,0,0,0,1
30,1,1,0,3,1,0,350,1000,17,13,1380,0,0,0,1,0
30,1,1,0,1,1,1,230,850,18,13,1111,0,0,1,0,0
1000,3,4,2,0,1,0,0,5000,365,82,5447,1,0,0,0,0
80,3,1,1,8,1,0,400,1700,125,25,2250,0,0,1,0,0
120,4,3,2,2,1,0,0,3250,0,44,3294,1,0,0,0,0
249,3,3,3,0,1,0,0,9000,834,136,9970,0,0,0,0,1
90,3,3,2,16,1,0,1119,2600,360,33,4112,0,0,0,0,1
91,2,2,1,1,1,0,1102,3450,201,45,4798,0,0,0,1,0
36,1,1,0,4,1,0,300,1162,19,15,1496,0,0,0,0,1
51,2,1,1,7,1,0,427,2900,114,37,3478,0,0,0,0,1
287,4,4,4,6,0,0,7900,11300,2590,144,21930,0,0,0,0,1
65,2,2,1,5,1,1,1265,6700,262,87,8314,0,0,0,1,0
84,2,2,2,20,0,1,1250,9600,217,122,11190,0,0,0,0,1
43,1,1,1,2,0,1,488,3600,133,46,4267,0,0,0,0,1
58,2,1,1,1,1,0,430,1540,0,20,1990,0,0,0,0,1
208,4,4,3,1,1,1,2860,8000,1672,102,12630,0,0,0,0,1
462,7,2,3,0,0,0,0,8600,834,130,9564,0,0,0,0,1
167,3,2,1,14,1,1,1800,9500,500,121,11920,0,0,0,0,1
62,2,1,1,12,0,1,650,1236,34,16,1936,0,0,0,0,1
75,2,2,0,5,1,0,400,2500,140,37,3077,0,0,1,0,0
244,5,7,4,12,1,0,1600,8000,500,102,10200,0,1,0,0,0
309,4,7,8,0,1,0,0,8000,1250,121,9371,0,0,0,0,1
40,1,1,0,5,1,0,400,950,100,14,1464,0,0,1,0,0
90,2,1,0,2,1,0,200,950,26,14,1190,0,0,1,0,0
47,1,1,0,0,0,0,200,1100,0,17,1317,0,0,1,0,0
143,3,2,3,9,1,1,1950,6000,698,88,8736,0,0,1,0,0
230,3,4,3,8,0,0,2700,4210,1167,54,8131,0,0,0,0,1
580,6,6,6,0,1,0,0,6960,2084,105,9149,0,0,0,0,1
238,4,4,3,1,1,1,2569,15000,542,191,18300,0,0,0,0,1
113,3,4,3,5,1,1,1055,3400,178,44,4677,0,0,0,0,1
115,2,2,2,10,0,1,1395,3800,259,49,5503,0,0,0,0,1
80,1,2,1,10,1,1,1000,4000,109,51,5160,0,0,0,0,1
300,4,4,3,3,1,0,2300,4500,803,58,7661,0,0,0,1,0
70,1,1,2,0,1,0,0,1450,5,22,1477,0,1,0,0,0
52,2,1,0,0,1,0,375,990,0,13,1378,0,0,0,0,1
55,2,1,1,9,1,0,655,1530,100,20,2305,0,0,0,0,1
58,2,1,1,7,1,0,754,750,44,10,1558,0,0,0,1,0
50,2,1,1,0,1,0,330,1150,0,15,1495,0,1,0,0,0
40,1,1,0,4,1,0,420,500,17,7,944,0,1,0,0,0
164,3,2,1,15,1,1,1229,3700,198,47,5174,0,0,0,0,1
76,2,2,0,2,1,0,190,2100,49,38,2377,0,0,1,0,0
80,2,1,1,2,1,1,1950,2800,209,36,4995,0,0,0,0,1
300,5,4,3,0,1,0,0,15000,417,246,15660,1,0,0,0,0
75,2,2,2,4,1,0,550,1600,122,24,2296,0,0,1,0,0
280,3,4,2,0,1,1,8000,8000,667,121,16790,0,0,0,0,1
50,1,1,1,3,0,0,370,1200,50,18,1638,0,0,1,0,0
74,1,2,2,8,1,1,850,5500,294,70,6714,0,0,0,0,1
73,2,1,1,4,1,0,540,2080,0,27,2647,0,0,0,0,1
280,4,3,4,0,1,0,2307,3100,341,47,5795,0,1,0,0,0
403,3,4,2,3,1,0,2800,15000,667,194,18660,0,0,0,1,0
424,4,5,4,0,1,0,0,3315,358,50,3723,0,1,0,0,0
190,4,5,3,10,1,0,3200,4000,417,51,7668,0,0,0,0,1
454,4,3,4,0,1,1,2700,10900,917,164,14680,0,0,0,0,1
138,3,2,1,7,0,0,2000,7600,238,97,9935,0,0,0,0,1
600,5,5,6,0,1,0,0,15000,2100,191,17290,0,0,0,0,1
58,2,1,1,1,1,1,385,3500,64,45,3994,0,1,0,0,0
38,1,1,0,16,1,1,290,2500,0,32,2822,0,0,0,0,1
113,2,2,1,4,1,0,1000,3000,50,39,4089,0,0,0,0,1
70,2,1,0,0,0,0,0,1700,25,26,1751,0,0,0,0,1
90,2,1,0,10,1,1,1,4000,1,52,4054,0,0,0,1,0
183,4,4,3,7,1,0,2200,5000,834,64,8098,0,0,0,0,1
20,1,1,0,8,1,1,630,1370,25,18,2043,0,0,0,1,0
66,2,1,1,1,1,0,380,500,23,7,910,1,0,0,0,0
92,2,2,0,3,1,0,1550,2700,250,35,4535,0,0,0,1,0
70,2,1,0,3,0,1,300,1800,0,27,2127,0,0,1,0,0
93,3,2,1,10,1,0,1497,3400,227,44,5168,0,0,0,0,1
220,4,5,4,5,0,0,2066,3230,1577,41,6914,0,0,0,0,1
20,1,1,0,3,0,1,300,600,40,8,948,0,0,0,0,1
92,3,2,2,0,0,0,150,2200,198,34,2582,0,0,0,0,1
50,2,1,0,0,0,0,0,1200,250,16,1466,1,0,0,0,0
300,3,5,2,12,0,1,2100,13900,809,177,16990,0,0,0,0,1
90,3,1,1,6,1,0,380,1750,90,26,2246,0,0,1,0,0
36,1,1,0,4,0,0,300,500,10,7,817,0,1,0,0,0
70,2,2,0,3,1,0,1015,2250,135,29,3429,0,0,0,1,0
200,3,3,2,0,1,0,0,3500,292,53,3845,0,0,0,0,1
160,3,2,1,4,1,1,1957,6800,513,88,9358,0,0,0,1,0
135,3,2,3,7,1,0,1941,2800,635,36,5412,0,0,0,0,1
70,1,1,0,0,1,0,0,1200,34,19,1253,0,0,0,0,1
95,2,1,1,4,0,1,330,2000,94,27,2451,1,0,0,0,0
60,2,2,2,15,1,0,692,1900,90,25,2707,0,0,0,0,1
36,1,1,0,1,1,0,0,860,50,11,921,0,0,0,0,1
136,3,3,3,4,1,1,1970,6000,600,77,8647,0,0,0,0,1
250,3,2,2,0,1,0,0,3500,250,53,3803,0,0,0,0,1
330,3,5,3,15,1,0,3400,15000,2500,191,21090,0,0,0,0,1
65,3,2,1,5,0,0,250,950,82,13,1295,1,0,0,0,0
380,3,4,4,0,1,0,3640,8000,534,121,12300,0,1,0,0,0
350,5,5,4,0,1,0,0,3000,467,46,3513,0,0,0,0,1
70,2,1,0,2,1,0,470,700,39,9,1218,0,1,0,0,0
65,2,2,0,2,1,0,640,1500,70,20,2230,0,0,0,1,0
95,2,2,0,0,1,0,450,3430,263,45,4188,0,0,0,1,0
120,2,1,1,0,1,0,0,1600,167,25,1792,0,0,0,0,1
248,3,4,3,2,1,0,4325,5300,1521,68,11210,0,0,0,0,1
100,2,1,2,0,0,0,0,3300,317,50,3667,0,0,0,0,1
394,4,6,4,23,1,1,6000,4000,2500,51,12550,0,0,0,0,1
209,3,3,2,0,0,0,593,2550,237,39,3419,0,1,0,0,0
16,1,1,0,2,1,0,450,555,30,8,1043,0,0,0,1,0
49,2,1,1,8,1,0,528,1700,135,22,2385,0,0,0,0,1
70,2,2,1,4,0,1,750,4100,13,53,4916,0,0,0,1,0
150,3,2,3,2,1,0,0,2430,38,32,2500,0,0,0,1,0
58,2,1,1,4,1,0,220,1320,67,20,1627,0,0,1,0,0
200,3,4,1,8,0,1,2200,6000,375,77,8652,0,0,0,0,1
400,3,3,0,0,1,0,0,3500,142,58,3700,1,0,0,0,0
196,3,4,2,1,0,0,2200,3300,559,42,6101,0,0,0,0,1
40,1,1,0,3,0,1,0,2000,0,30,2030,0,0,1,0,0
158,3,3,2,5,1,0,796,3700,360,50,4906,1,0,0,0,0
130,2,1,1,0,1,0,0,4000,0,61,4061,0,0,0,0,1
48,1,2,0,2,1,1,704,987,46,13,1750,0,1,0,0,0
72,2,1,1,7,1,0,438,1440,51,19,1948,0,0,0,0,1
65,2,1,0,2,1,0,425,1680,33,22,2160,0,0,0,0,1
60,2,1,1,7,1,0,320,1900,50,28,2298,0,0,1,0,0
48,1,1,1,19,1,0,588,1525,0,6,2119,0,0,0,0,1
47,1,1,0,2,0,0,306,1400,22,19,1747,0,0,0,1,0
84,2,1,0,3,1,0,500,900,73,14,1487,0,0,1,0,0
186,4,2,2,2,1,0,1500,2500,0,32,4032,0,0,0,0,1
85,3,2,2,2,0,0,500,1500,114,20,2134,1,0,0,0,0
160,4,5,3,2,1,1,1623,3800,834,49,6306,0,0,0,0,1
74,2,1,1,1,1,0,100,900,65,12,1077,0,0,0,1,0
18,1,1,0,0,1,0,0,1720,0,22,1742,0,0,0,0,1
130,2,1,2,0,1,0,0,2000,109,36,2145,0,0,1,0,0
95,3,2,1,2,1,0,300,2300,182,31,2813,1,0,0,0,0
105,3,2,3,1,1,0,1250,1900,552,25,3727,0,0,0,0,1
85,2,2,1,6,1,0,1105,1100,119,15,2339,1,0,0,0,0
50,1,1,2,0,1,0,0,1280,83,21,1384,1,0,0,0,0
103,3,2,1,3,1,0,1736,4500,290,58,6584,0,0,0,1,0
54,2,1,1,1,1,0,990,780,0,10,1780,0,0,0,0,1
75,2,1,2,1,1,0,235,1400,25,18,1678,0,1,0,0,0
63,3,2,2,2,0,0,180,1300,90,18,1588,1,0,0,0,0
150,5,5,5,0,1,1,0,14000,835,230,15070,1,0,0,0,0
47,2,1,1,12,1,0,597,1570,0,20,2187,0,0,0,0,1
140,3,2,3,2,1,1,926,4235,145,55,5361,0,0,0,1,0
40,1,1,0,2,1,0,380,1110,0,15,1505,0,0,0,1,0
115,3,2,1,2,0,0,334,2200,110,30,2674,1,0,0,0,0
160,4,3,2,9,1,1,2800,9530,286,121,12740,0,0,0,0,1
80,1,1,0,0,0,0,70,1400,38,22,1530,0,0,0,1,0
75,2,1,1,2,1,0,450,1100,50,15,1615,0,0,0,1,0
80,2,1,0,1,1,0,0,950,65,14,1029,0,0,1,0,0
80,2,2,1,0,1,0,0,2600,417,40,3057,0,0,0,0,1
199,3,4,5,17,1,1,2800,4000,1500,51,8351,0,0,0,0,1
400,4,4,3,0,1,0,0,9000,542,136,9678,0,0,0,0,1
70,1,1,0,0,0,0,0,1086,163,17,1266,0,0,0,0,1
300,4,5,4,0,1,0,0,5000,538,76,5614,0,0,0,0,1
70,2,1,1,6,1,0,370,1100,103,15,1588,1,0,0,0,0
250,3,2,1,2,1,0,3200,8500,5000,108,16810,0,0,0,0,1
27,1,1,0,12,1,1,350,1700,67,22,2139,0,0,0,1,0
54,2,1,1,12,0,0,720,2010,71,26,2827,0,0,0,0,1
225,4,5,4,22,1,1,2000,9000,1192,115,12310,0,0,0,0,1
125,3,2,1,9,1,0,1000,4655,200,59,5914,0,0,0,0,1
55,2,1,0,0,1,0,0,2000,75,31,2106,0,0,0,0,1
186,3,3,2,22,0,0,1350,5435,405,69,7259,0,0,0,0,1
154,3,3,1,5,1,0,1450,5000,367,65,6882,0,0,0,1,0
200,3,4,2,0,0,1,0,9800,417,148,10370,0,0,0,0,1
246,3,4,3,8,1,0,3200,4500,794,58,8552,0,0,0,0,1
78,2,1,0,3,1,0,280,1380,32,21,1713,0,0,1,0,0
70,2,1,1,0,1,0,60,2100,0,32,2192,0,0,0,0,1
188,3,1,3,0,1,0,0,9500,472,143,10120,0,0,0,0,1
165,3,2,4,2,1,1,230,2870,142,39,3281,1,0,0,0,0
63,2,1,0,1,1,0,430,950,0,13,1393,0,1,0,0,0
200,4,2,2,5,1,0,2341,4000,421,54,6816,1,0,0,0,0
298,4,5,4,1,0,0,3600,6000,1250,77,10930,0,0,0,0,1
154,3,1,3,17,1,1,830,6700,400,85,8015,0,0,0,0,1
110,3,2,2,7,0,0,900,2100,100,27,3127,0,1,0,0,0
130,2,2,5,0,1,0,0,1800,321,28,2149,0,1,0,0,0
32,1,1,1,18,0,1,1600,3500,234,45,5379,0,0,0,0,1
170,4,3,2,10,1,0,2500,2430,500,32,5462,0,0,0,1,0
69,2,1,0,8,1,0,1100,1600,0,21,2721,0,0,0,0,1
118,2,2,1,6,1,0,1600,3950,271,51,5872,0,0,0,1,0
90,3,1,0,4,1,0,370,2800,109,37,3316,0,0,0,1,0
65,1,1,1,9,1,0,380,1200,83,16,1679,0,1,0,0,0
260,4,3,4,1,1,1,2780,4000,1200,51,8031,0,0,0,0,1
182,3,5,3,10,1,0,3600,4900,875,63,9438,0,0,0,0,1
41,1,1,1,10,0,0,900,3500,100,45,4545,0,0,0,0,1
45,1,1,0,0,1,0,0,1400,0,22,1422,0,0,0,0,1
100,1,3,2,8,0,1,800,2500,125,32,3457,0,0,0,0,1
